tran_id	gene_id	gene_short_name	gene_type
chr8:25201122:25201449:-@chr8:25200091:25200206:-@chr8:25177934:25177994	ENSMUSG00000065954	Tacc1	character(0)
chr8:25201122:25201449:-@chr8:25200091:25200206:-@chr8:25181823:25182930	ENSMUSG00000065954	Tacc1	character(0)
chr2:156098230:156098372:-@chr2:156079339:156079464:-@chr2:156079063:156079242	ENSMUSG00000098950	Gm28036	character(0)
chr14:27483808:27483875:-@chr14:27482941:27483190:-@chr14:27482407:27482602	ENSMUSG00000046753	Ccdc66	character(0)
chr2:111877039:111877149:-@chr2:111875229:111875268:-@chr2:111873979:111874127	ENSMUSG00000074955	Olfr1305	character(0)
chr2:111990112:111990273:-@chr2:111989922:111990037:-@chr2:111988566:111989486	ENSMUSG00000109528	Olfr1309	character(0)
chr1:161051331:161051438:-@chr1:161049938:161050000:-@chr1:161046777:161046929	ENSMUSG00000026709	Dars2	character(0)
chr6:99722509:99722634:-@chr6:99714419:99714481:-@chr6:99711350:99712457	ENSMUSG00000030069	Prok2	character(0)
chr6:99726228:99726353:-@chr6:99722509:99722634:-@chr6:99711299:99712457	ENSMUSG00000030069	Prok2	character(0)
chr3:8943551:8943577:-@chr3:8936439:8936480:-@chr3:8934992:8935040	ENSMUSG00000027506	Tpd52	character(0)
chr3:8944611:8944712:-@chr3:8936439:8936480:-@chr3:8934992:8935040	ENSMUSG00000027506	Tpd52	character(0)
chr3:8944611:8944712:-@chr3:8943551:8943577:-@chr3:8934992:8935040	ENSMUSG00000027506	Tpd52	character(0)
chr3:8944611:8944712:-@chr3:8943551:8943577:-@chr3:8936439:8936480	ENSMUSG00000027506	Tpd52	character(0)
chr3:9004405:9004437:-@chr3:8958191:8958334:-@chr3:8953684:8953799	ENSMUSG00000027506	Tpd52	character(0)
chr3:9004405:9004478:-@chr3:9003280:9003434:-@chr3:8953684:8953799	ENSMUSG00000027506	Tpd52	character(0)
chr3:9004405:9004478:-@chr3:9003288:9003434:-@chr3:8953684:8953799	ENSMUSG00000027506	Tpd52	character(0)
chr2:113836866:113836971:-@chr2:113834778:113834916:-@chr2:113831546:113834462	ENSMUSG00000041219	Arhgap11a	character(0)
chr7:37769596:37769624:-@chr7:37733982:37734116:-@chr7:37716573:37716642	ENSMUSG00000043456	Zfp536	character(0)
chr8:126965382:126965622:-@chr8:126961912:126961971:-@chr8:126959542:126959585	ENSMUSG00000033931	Rbm34	character(0)
chr8:104528187:104528217:-@chr8:104527378:104527449:-@chr8:104527083:104527162	ENSMUSG00000031878	Nae1	character(0)
chrY:70303152:70303199:-@chrY:70299559:70299742:-@chrY:70293747:70293880	ENSMUSG00000101725	Gm29423	character(0)
chrY:70301140:70301237:-@chrY:70299559:70299742:-@chrY:70298974:70299043	ENSMUSG00000101725	Gm29423	character(0)
chrY:70301140:70301237:-@chrY:70300438:70300480:-@chrY:70299655:70299742	ENSMUSG00000101725	Gm29423	character(0)
chrY:70301140:70301270:-@chrY:70300438:70300655:-@chrY:70299559:70299742	ENSMUSG00000101725	Gm29423	character(0)
chrY:70303152:70303231:-@chrY:70301581:70301817:-@chrY:70299559:70299742	ENSMUSG00000101725	Gm29423	character(0)
chr2:118102314:118102484:-@chr2:118072143:118072252:-@chr2:118071730:118071842	ENSMUSG00000087203	Gm13986	character(0)
chr14:54908502:54908647:-@chr14:54908261:54908366:-@chr14:54907832:54908103	ENSMUSG00000022199	Slc22a17	character(0)
chr14:54909671:54909825:-@chr14:54908823:54908863:-@chr14:54908502:54908647	ENSMUSG00000022199	Slc22a17	character(0)
chr14:54909671:54909825:-@chr14:54908823:54908988:-@chr14:54908502:54908647	ENSMUSG00000022199	Slc22a17	character(0)
chr14:54912242:54912514:-@chr14:54912049:54912152:-@chr14:54906304:54909825	ENSMUSG00000022199	Slc22a17	character(0)
chr7:34142738:34142874:-@chr7:34141803:34141852:-@chr7:34141083:34141466	ENSMUSG00000052997	Uba2	character(0)
chr7:34157243:34157357:-@chr7:34155885:34155984:-@chr7:34154047:34154644	ENSMUSG00000052997	Uba2	character(0)
chr7:34157979:34158046:-@chr7:34157243:34157364:-@chr7:34155885:34155984	ENSMUSG00000052997	Uba2	character(0)
chr2:118725017:118725094:-@chr2:118724388:118724456:-@chr2:118723668:118723808	ENSMUSG00000040061	Plcb2	character(0)
chrX:37642786:37643197:-@chrX:37641157:37641202:-@chrX:37639117:37639342	ENSMUSG00000079629	Rhox2g	character(0)
chr2:13525618:13525694:-@chr2:13524951:13524997:-@chr2:13523426:13523497	ENSMUSG00000026723	Trdmt1	character(0)
chr2:13544569:13544663:-@chr2:13533384:13533493:-@chr2:13525618:13525694	ENSMUSG00000026723	Trdmt1	character(0)
chr2:119229542:119229865:-@chr2:119227757:119227821:-@chr2:119218764:119218847	ENSMUSG00000027317	Ppp1r14d	character(0)
chr2:119325168:119325329:-@chr2:119324845:119324976:-@chr2:119321187:119321666	ENSMUSG00000074912	Gm14207	character(0)
chr11:109463310:109463548:-@chr11:109459799:109459942:-@chr11:109458477:109458605	ENSMUSG00000041920	Slc16a6	character(0)
chr2:119547007:119547627:-@chr2:119546789:119546882:-@chr2:119541359:119541544	ENSMUSG00000048647	Exd1	character(0)
chr15:99319131:99319254:-@chr15:99318918:99319017:-@chr15:99317225:99318372	ENSMUSG00000023008	Fmnl3	character(0)
chr15:99329280:99329432:-@chr15:99329094:99329176:-@chr15:99327844:99328166	ENSMUSG00000023008	Fmnl3	character(0)
chr15:99331987:99332070:-@chr15:99329280:99329432:-@chr15:99328058:99328166	ENSMUSG00000023008	Fmnl3	character(0)
chr1:88007225:88007442:-@chr1:88004960:88005091:-@chr1:88004247:88004314	ENSMUSG00000005501	Usp40	character(0)
chr11:105408643:105408707:-@chr11:105401870:105402200:-@chr11:105396949:105397095	ENSMUSG00000078627	Marchf10	character(0)
chr2:12193412:12193566:-@chr2:12193270:12193282:-@chr2:12191706:12191843	ENSMUSG00000026768	Itga8	character(0)
chr2:120785979:120786119:-@chr2:120783695:120783799:-@chr2:120777534:120777599	ENSMUSG00000090100	Ttbk2	character(0)
chr2:120850056:120850390:-@chr2:120825242:120825315:-@chr2:120822473:120822608	ENSMUSG00000090100	Ttbk2	character(0)
chr2:120850056:120850435:-@chr2:120837165:120837260:-@chr2:120825242:120825315	ENSMUSG00000090100	Ttbk2	character(0)
chr17:26220281:26220580:-@chr17:26218635:26218751:-@chr17:26218124:26218318	ENSMUSG00000024187	Fam234a	character(0)
chr17:26243990:26244214:-@chr17:26225912:26226023:-@chr17:26220281:26220580	ENSMUSG00000024187	Fam234a	character(0)
chr17:26244006:26244223:-@chr17:26225912:26226023:-@chr17:26220281:26220580	ENSMUSG00000024187	Fam234a	character(0)
chr17:26244006:26244168:-@chr17:26225928:26226023:-@chr17:26220281:26220580	ENSMUSG00000024187	Fam234a	character(0)
chr2:120909422:120909508:-@chr2:120906844:120907025:-@chr2:120903994:120904199	ENSMUSG00000027272	Ubr1	character(0)
chr4:82838276:82838387:-@chr4:82835446:82835584:-@chr4:82820330:82820446	ENSMUSG00000028403	Zdhhc21	character(0)
chr4:82859490:82859573:-@chr4:82856824:82856984:-@chr4:82853969:82854115	ENSMUSG00000028403	Zdhhc21	character(0)
chr2:121036584:121036745:-@chr2:121035211:121035448:-@chr2:121034413:121034598	ENSMUSG00000023216	Epb42	character(0)
chr2:121166044:121166718:-@chr2:121164741:121164845:-@chr2:121163747:121164202	ENSMUSG00000050619	Zscan29	character(0)
chr2:121169810:121170268:-@chr2:121169199:121169403:-@chr2:121166044:121166718	ENSMUSG00000050619	Zscan29	character(0)
chr2:121454944:121455037:-@chr2:121453994:121454209:-@chr2:121453709:121453804	ENSMUSG00000046110	Serinc4	character(0)
chr2:121454944:121455037:-@chr2:121453998:121454209:-@chr2:121453096:121453168	ENSMUSG00000046110	Serinc4	character(0)
chr2:121454944:121455037:-@chr2:121453998:121454209:-@chr2:121453709:121453804	ENSMUSG00000046110	Serinc4	character(0)
chr2:121455663:121455837:-@chr2:121455276:121455355:-@chr2:121454944:121455037	ENSMUSG00000046110	Serinc4	character(0)
chr2:121573545:121573668:-@chr2:121568893:121568980:-@chr2:121561385:121562973	ENSMUSG00000027238	Frmd5	character(0)
chr1:83267302:83267487:-@chr1:83265969:83266055:-@chr1:83263782:83263834	ENSMUSG00000026163	Sphkap	character(0)
chr1:83407980:83408165:-@chr1:83384894:83384972:-@chr1:83362229:83362328	ENSMUSG00000026163	Sphkap	character(0)
chr19:7217399:7217543:-@chr19:7216481:7216549:-@chr19:7215195:7215484	ENSMUSG00000035885	Cox8a	character(0)
chr4:107177565:107177704:-@chr4:107165548:107165689:-@chr4:107147515:107147708	ENSMUSG00000028619	Tceanc2	character(0)
chr4:154299825:154299892:-@chr4:154292832:154292942:-@chr4:154290936:154291553	ENSMUSG00000029032	Arhgef16	character(0)
chr7:104473179:104473282:-@chr7:104472884:104472910:-@chr7:104470014:104472635	ENSMUSG00000057596	Trim30d	character(0)
chr7:104507671:104507825:-@chr7:104487576:104488051:-@chr7:104484178:104484273	ENSMUSG00000057596	Trim30d	character(0)
chr2:127245723:127245924:-@chr2:127244913:127245000:-@chr2:127240938:127243037	ENSMUSG00000003662	Ciao1	character(0)
chr2:127246413:127246501:-@chr2:127245723:127245924:-@chr2:127242620:127243037	ENSMUSG00000003662	Ciao1	character(0)
chr2:127247482:127247620:-@chr2:127247010:127247158:-@chr2:127246602:127246713	ENSMUSG00000003662	Ciao1	character(0)
chr16:97876220:97876394:-@chr16:97875329:97875421:-@chr16:97875129:97875242	ENSMUSG00000045975	C2cd2	character(0)
chr2:151735474:151735626:-@chr2:151734222:151734304:-@chr2:151729491:151729676	ENSMUSG00000032869	Psmf1	character(0)
chr2:151741011:151741154:-@chr2:151735474:151735626:-@chr2:151727446:151729676	ENSMUSG00000032869	Psmf1	character(0)
chr2:155826125:155826210:-@chr2:155823865:155824040:-@chr2:155823192:155823368	ENSMUSG00000027613	Eif6	character(0)
chr2:155826327:155826436:-@chr2:155826125:155826210:-@chr2:155823192:155823368	ENSMUSG00000027613	Eif6	character(0)
chr17:64308622:64309666:-@chr17:64297724:64297909:-@chr17:64292839:64293024	ENSMUSG00000024083	Pja2	character(0)
chr6:54928035:54928098:-@chr6:54926523:54926753:-@chr6:54924759:54925009	ENSMUSG00000038058	Nod1	character(0)
chr6:54939304:54939387:-@chr6:54938138:54938221:-@chr6:54937354:54937437	ENSMUSG00000038058	Nod1	character(0)
chr6:122333291:122333440:-@chr6:122332522:122332653:-@chr6:122325458:122325950	ENSMUSG00000040669	Phc1	character(0)
chr6:122333291:122333440:-@chr6:122332522:122332677:-@chr6:122325458:122325950	ENSMUSG00000040669	Phc1	character(0)
chr6:122336858:122336919:-@chr6:122334966:122335083:-@chr6:122334070:122334150	ENSMUSG00000040669	Phc1	character(0)
chr6:122336858:122337015:-@chr6:122334973:122335083:-@chr6:122334070:122334150	ENSMUSG00000040669	Phc1	character(0)
chr6:122339598:122339627:-@chr6:122338420:122338455:-@chr6:122336858:122337015	ENSMUSG00000040669	Phc1	character(0)
chr2:125858936:125859063:-@chr2:125851850:125851979:-@chr2:125849757:125849853	ENSMUSG00000027206	Cops2	character(0)
chr14:123316995:123317126:-@chr14:123315984:123316151:-@chr14:123314032:123314136	ENSMUSG00000000197	Nalcn	character(0)
chr14:123486386:123486517:-@chr14:123464664:123464831:-@chr14:123460237:123460428	ENSMUSG00000000197	Nalcn	character(0)
chr2:126675295:126675352:-@chr2:126662991:126663088:-@chr2:126658470:126658577	ENSMUSG00000027361	Gabpb1	character(0)
chr2:126675356:126675544:-@chr2:126662991:126663088:-@chr2:126658470:126658577	ENSMUSG00000027361	Gabpb1	character(0)
chr10:62819473:62819623:-@chr10:62818939:62819034:-@chr10:62816384:62816473	ENSMUSG00000047146	Tet1	character(0)
chr11:96942410:96942534:-@chr11:96940856:96940955:-@chr11:96940016:96940069	ENSMUSG00000018659	Pnpo	character(0)
chr2:126783220:126783438:-@chr2:126780388:126780512:-@chr2:126779931:126780126	ENSMUSG00000027364	Usp50	character(0)
chr2:126783220:126783444:-@chr2:126780388:126780570:-@chr2:126779931:126780126	ENSMUSG00000027364	Usp50	character(0)
chrX:101266181:101266343:-@chrX:101265630:101265726:-@chrX:101265376:101265442	ENSMUSG00000031304	Il2rg	character(0)
chrX:38543332:38543417:-@chrX:38542051:38542158:-@chrX:38540937:38541050	ENSMUSG00000031095	Cul4b	character(0)
chr10:82670278:82670370:-@chr10:82664625:82664796:-@chr10:82662166:82662283	ENSMUSG00000020251	Glt8d2	character(0)
chr7:6716054:6716157:-@chr7:6712950:6713012:-@chr7:6712673:6712775	ENSMUSG00000002265	Peg3	character(0)
chr8:70515395:70515441:-@chr8:70514595:70514748:-@chr8:70514127:70514168	ENSMUSG00000055553	Kxd1	character(0)
chr8:70523063:70523090:-@chr8:70520488:70520558:-@chr8:70519937:70520061	ENSMUSG00000055553	Kxd1	character(0)
chr2:127584630:127584669:-@chr2:127581859:127582075:-@chr2:127581476:127581546	ENSMUSG00000034800	Zfp661	character(0)
chr2:127656041:127656695:-@chr2:127640221:127640388:-@chr2:127638589:127638714	ENSMUSG00000027375	Mal	character(0)
chr1:173190374:173190637:-@chr1:173189781:173189980:-@chr1:173188899:173188982	ENSMUSG00000058981	Olfr1406	character(0)
chr5:30370700:30370800:-@chr5:30370076:30370278:-@chr5:30367062:30368040	ENSMUSG00000062372	Otof	character(0)
chr5:30419401:30419579:-@chr5:30414505:30414549:-@chr5:30407197:30407270	ENSMUSG00000062372	Otof	character(0)
chr14:47256104:47256260:-@chr14:47251918:47252032:-@chr14:47250760:47250891	ENSMUSG00000037572	Wdhd1	character(0)
chr2:128680394:128680445:-@chr2:128680109:128680209:-@chr2:128679520:128679602	ENSMUSG00000014355	Anapc1	character(0)
chr10:128137474:128137504:-@chr10:128135654:128135731:-@chr10:128134629:128135107	ENSMUSG00000040043	Rbms2	character(0)
chr9:117947846:117947904:-@chr9:117945599:117945666:-@chr9:117929084:117929181	ENSMUSG00000032443	Zcwpw2	character(0)
chr9:118013874:118014133:-@chr9:117998792:117998951:-@chr9:117964464:117964578	ENSMUSG00000032443	Zcwpw2	character(0)
chr3:87926731:87926874:-@chr3:87924947:87925431:-@chr3:87924344:87924528	ENSMUSG00000004896	Rrnad1	character(0)
chr3:87927563:87927715:-@chr3:87927055:87927117:-@chr3:87926731:87926874	ENSMUSG00000004896	Rrnad1	character(0)
chr6:6152408:6152523:-@chr6:6131629:6131768:-@chr6:6117099:6117245	ENSMUSG00000015112	Slc25a13	character(0)
chr9:36692866:36693189:-@chr9:36691129:36691166:-@chr9:36689409:36689526	ENSMUSG00000098304	1700027I24Rik	character(0)
chr6:54992695:54992950:-@chr6:54989412:54989557:-@chr6:54986833:54986968	ENSMUSG00000002797	Ggct	character(0)
chr6:54992695:54992861:-@chr6:54989500:54989557:-@chr6:54986833:54986968	ENSMUSG00000002797	Ggct	character(0)
chr2:130717261:130717347:-@chr2:130713397:130713503:-@chr2:130712952:130713026	ENSMUSG00000027309	4930402H24Rik	character(0)
chr2:130719840:130719929:-@chr2:130717261:130717347:-@chr2:130713397:130713503	ENSMUSG00000027309	4930402H24Rik	character(0)
chr2:130740401:130740489:-@chr2:130739371:130739469:-@chr2:130738981:130739098	ENSMUSG00000027309	4930402H24Rik	character(0)
chr2:130820469:130820588:-@chr2:130814179:130814303:-@chr2:130812845:130812941	ENSMUSG00000027309	4930402H24Rik	character(0)
chr2:130839964:130840134:-@chr2:130820469:130820588:-@chr2:130814179:130814303	ENSMUSG00000027309	4930402H24Rik	character(0)
chr2:130839964:130840111:-@chr2:130822421:130822500:-@chr2:130820469:130820588	ENSMUSG00000027309	4930402H24Rik	character(0)
chr6:129496812:129496949:-@chr6:129493506:129493643:-@chr6:129488832:129488968	ENSMUSG00000030162	Olr1	character(0)
chr6:129507035:129507107:-@chr6:129502079:129502180:-@chr6:129488832:129488968	ENSMUSG00000030162	Olr1	character(0)
chr6:129507035:129507107:-@chr6:129502079:129502180:-@chr6:129499880:129500125	ENSMUSG00000030162	Olr1	character(0)
chr11:61709591:61709696:-@chr11:61709279:61709359:-@chr11:61707794:61707999	ENSMUSG00000042371	Slc5a10	character(0)
chr2:131305652:131305693:-@chr2:131304686:131304774:-@chr2:131304252:131304331	ENSMUSG00000048911	Rnf24	character(0)
chr13:46693512:46694117:-@chr13:46689059:46689250:-@chr13:46686623:46687498	ENSMUSG00000021374	Nup153	character(0)
chrX:17568033:17568108:-@chrX:17558681:17558809:-@chrX:17556564:17558011	ENSMUSG00000025040	Fundc1	character(0)
chr6:106731793:106731931:-@chr6:106716697:106716790:-@chr6:106715619:106715703	ENSMUSG00000005364	Il5ra	character(0)
chr9:45134779:45134832:-@chr9:45125677:45125773:-@chr9:45110132:45110759	ENSMUSG00000074385	Gm10684	character(0)
chr2:132538082:132538127:-@chr2:132537747:132537859:-@chr2:132536685:132536750	ENSMUSG00000027346	Gpcpd1	character(0)
chr2:132556935:132556976:-@chr2:132553957:132554080:-@chr2:132550314:132550554	ENSMUSG00000027346	Gpcpd1	character(0)
chr2:132564627:132564711:-@chr2:132558607:132558682:-@chr2:132556935:132556976	ENSMUSG00000027346	Gpcpd1	character(0)
chr2:132572185:132572254:-@chr2:132568620:132568716:-@chr2:132564627:132564711	ENSMUSG00000027346	Gpcpd1	character(0)
chr1:140100808:140100984:-@chr1:140098870:140099046:-@chr1:140088658:140088840	ENSMUSG00000026365	Cfh	character(0)
chr1:140102708:140102884:-@chr1:140102337:140102546:-@chr1:140101585:140101758	ENSMUSG00000026365	Cfh	character(0)
chr1:140147655:140147825:-@chr1:140143931:140144104:-@chr1:140136696:140136890	ENSMUSG00000026365	Cfh	character(0)
chr17:57522351:57522578:-@chr17:57521925:57522048:-@chr17:57506453:57509684	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57524471:57525277:-@chr17:57522351:57522578:-@chr17:57506453:57522048	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57524975:57525277:-@chr17:57522351:57522578:-@chr17:57506453:57522048	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57536078:57536165:-@chr17:57525668:57525979:-@chr17:57524471:57525277	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57545115:57545505:-@chr17:57525668:57525979:-@chr17:57524471:57525277	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57545191:57545505:-@chr17:57525668:57525979:-@chr17:57524471:57525277	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57536078:57536165:-@chr17:57525668:57525979:-@chr17:57524471:57525349	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57545191:57545505:-@chr17:57536078:57536165:-@chr17:57524471:57525277	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57545191:57545505:-@chr17:57536078:57536165:-@chr17:57525668:57525979	ENSMUSG00000090655	Vmn2r120	character(0)
chr17:57545191:57545505:-@chr17:57536645:57536718:-@chr17:57525668:57525979	ENSMUSG00000090655	Vmn2r120	character(0)
chr7:130200983:130201173:-@chr7:130198419:130198563:-@chr7:130196172:130196374	ENSMUSG00000030849	Fgfr2	character(0)
chr7:130200983:130201173:-@chr7:130199758:130199905:-@chr7:130196172:130196374	ENSMUSG00000030849	Fgfr2	character(0)
chr7:130218998:130219121:-@chr7:130200983:130201173:-@chr7:130196172:130196374	ENSMUSG00000030849	Fgfr2	character(0)
chr7:130228623:130228756:-@chr7:130227113:130227229:-@chr7:130218998:130219121	ENSMUSG00000030849	Fgfr2	character(0)
chr7:130261749:130261857:-@chr7:130241200:130241277:-@chr7:130228623:130228792	ENSMUSG00000030849	Fgfr2	character(0)
chr7:130261749:130261857:-@chr7:130242378:130242644:-@chr7:130241029:130241277	ENSMUSG00000030849	Fgfr2	character(0)
chr3:88287098:88287210:-@chr3:88279932:88280152:-@chr3:88248277:88248463	ENSMUSG00000103766	Gm38392	character(0)
chr2:73369986:73370129:-@chr2:73368314:73368397:-@chr2:73367481:73367598	ENSMUSG00000041762	Gpr155	character(0)
chr2:73386265:73386398:-@chr2:73382795:73382958:-@chr2:73381406:73382308	ENSMUSG00000041762	Gpr155	character(0)
chr2:73386265:73386411:-@chr2:73384068:73384192:-@chr2:73382795:73382958	ENSMUSG00000041762	Gpr155	character(0)
chr11:103071255:103071390:-@chr11:103071010:103071159:-@chr11:103070304:103070929	ENSMUSG00000020937	Plcd3	character(0)
chr11:103101380:103101618:-@chr11:103100450:103100606:-@chr11:103080553:103080665	ENSMUSG00000020937	Plcd3	character(0)
chr2:142739523:142739611:-@chr2:142715062:142715094:-@chr2:142714679:142714732	ENSMUSG00000038844	Kif16b	character(0)
chr15:83510734:83510793:-@chr15:83509663:83509796:-@chr15:83506280:83506327	ENSMUSG00000022442	Ttll1	character(0)
chr6:3467624:3467749:-@chr6:3467514:3467538:-@chr6:3467389:3467426	ENSMUSG00000044156	Hepacam2	character(0)
chr2:134554196:134554307:-@chr2:134548433:134548671:-@chr2:134548129:134548280	ENSMUSG00000027261	Hao1	character(0)
chr2:143542211:143542363:-@chr2:143539066:143539134:-@chr2:143537970:143538122	ENSMUSG00000086171	Pcsk2os1	character(0)
chr11:33441803:33441938:-@chr11:33337855:33337914:-@chr11:33329471:33329544	ENSMUSG00000040594	Ranbp17	character(0)
chr11:33441803:33441938:-@chr11:33404038:33404199:-@chr11:33329471:33329544	ENSMUSG00000040594	Ranbp17	character(0)
chr2:144068682:144068783:-@chr2:144065841:144065905:-@chr2:144059565:144059783	ENSMUSG00000086384	Banf2os	character(0)
chr10:41975359:41976122:-@chr10:41975037:41975068:-@chr10:41971025:41971200	ENSMUSG00000071324	Armc2	character(0)
chr10:42011768:42012023:-@chr10:42008653:42008725:-@chr10:42000330:42000498	ENSMUSG00000071324	Armc2	character(0)
chr7:3691806:3691867:-@chr7:3691262:3691388:-@chr7:3688523:3688682	ENSMUSG00000035596	Mboat7	character(0)
chr7:3692741:3692938:-@chr7:3692040:3692118:-@chr7:3689910:3691935	ENSMUSG00000035596	Mboat7	character(0)
chr4:134287161:134287239:-@chr4:134286435:134286612:-@chr4:134284246:134284547	ENSMUSG00000050890	Pdik1l	character(0)
chr9:121126450:121126498:-@chr9:121108290:121108476:-@chr9:121102544:121103652	ENSMUSG00000040936	Ulk4	character(0)
chr9:121168184:121168311:-@chr9:121160270:121160403:-@chr9:121157166:121157287	ENSMUSG00000040936	Ulk4	character(0)
chr9:121248925:121248971:-@chr9:121246883:121246911:-@chr9:121244366:121244444	ENSMUSG00000040936	Ulk4	character(0)
chr9:121272873:121273056:-@chr9:121271913:121272198:-@chr9:121266514:121266613	ENSMUSG00000040936	Ulk4	character(0)
chrX:157460327:157460416:-@chrX:157455994:157456108:-@chrX:157454834:157454913	ENSMUSG00000071708	Sms	character(0)
chrX:105826101:105826125:-@chrX:105825713:105825798:-@chrX:105823709:105823815	ENSMUSG00000031229	Atrx	character(0)
chrX:105878367:105878434:-@chrX:105874560:105877573:-@chrX:105867851:105867923	ENSMUSG00000031229	Atrx	character(0)
chrX:105887715:105887823:-@chrX:105884307:105884420:-@chrX:105879909:105880015	ENSMUSG00000031229	Atrx	character(0)
chrX:105887715:105887823:-@chrX:105884307:105884420:-@chrX:105879909:105880018	ENSMUSG00000031229	Atrx	character(0)
chrX:105928959:105929397:-@chrX:105899881:105899993:-@chrX:105890917:105890972	ENSMUSG00000031229	Atrx	character(0)
chrX:105929100:105929238:-@chrX:105899881:105899993:-@chrX:105890917:105890972	ENSMUSG00000031229	Atrx	character(0)
chrX:105911470:105911654:-@chrX:105910574:105910643:-@chrX:105899881:105899993	ENSMUSG00000031229	Atrx	character(0)
chrX:105928959:105929350:-@chrX:105911470:105911654:-@chrX:105899881:105899993	ENSMUSG00000031229	Atrx	character(0)
chrX:105929100:105929346:-@chrX:105911470:105911654:-@chrX:105899881:105899993	ENSMUSG00000031229	Atrx	character(0)
chr7:113112748:113112853:-@chr7:113102652:113102749:-@chr7:113102051:113102077	ENSMUSG00000110009	4930543E12Rik	character(0)
chr5:92612445:92612603:-@chr5:92609959:92610066:-@chr5:92608253:92608493	ENSMUSG00000050050	Ccdc158	character(0)
chr1:10595620:10595695:-@chr1:10488825:10488949:-@chr1:10483949:10484063	ENSMUSG00000042501	Cpa6	character(0)
chr1:195111080:195111155:-@chr1:195106818:195106922:-@chr1:195097382:195098841	ENSMUSG00000016481	Cr1l	character(0)
chr1:195111080:195111155:-@chr1:195106818:195106922:-@chr1:195103790:195103907	ENSMUSG00000016481	Cr1l	character(0)
chr1:163724902:163725232:-@chr1:163722469:163722526:-@chr1:163717083:163717258	ENSMUSG00000040113	Mettl11b	character(0)
chr2:148709317:148709433:-@chr2:148707159:148707205:-@chr2:148706946:148707023	ENSMUSG00000027438	Napb	character(0)
chr2:180641976:180642347:-@chr2:180640881:180641064:-@chr2:180640301:180640463	ENSMUSG00000038932	Tcfl5	character(0)
chr2:84425070:84425411:-@chr2:84407519:84407586:-@chr2:84376965:84377045	ENSMUSG00000059588	Calcrl	character(0)
chr7:67617993:67618130:-@chr7:67559858:67559969:-@chr7:67545366:67545468	ENSMUSG00000030556	Lrrc28	character(0)
chr7:67617993:67618130:-@chr7:67559858:67560064:-@chr7:67545366:67545468	ENSMUSG00000030556	Lrrc28	character(0)
chr7:67628295:67628335:-@chr7:67622571:67622597:-@chr7:67619074:67619111	ENSMUSG00000030556	Lrrc28	character(0)
chr7:67641104:67641340:-@chr7:67628295:67628335:-@chr7:67619074:67619111	ENSMUSG00000030556	Lrrc28	character(0)
chr2:151039237:151039362:-@chr2:151038616:151038709:-@chr2:151030757:151030916	ENSMUSG00000053916	Nanp	character(0)
chrY:40433428:40433609:-@chrY:40432515:40432699:-@chrY:40431918:40431986	ENSMUSG00000100900	Gm28850	character(0)
chr1:183202952:183203039:-@chr1:183173496:183173623:-@chr1:183135355:183135876	ENSMUSG00000030768	Disp1	character(0)
chr1:183221323:183221485:-@chr1:183202952:183203039:-@chr1:183173496:183173623	ENSMUSG00000030768	Disp1	character(0)
chr4:134833198:134833321:-@chr4:134831847:134831955:-@chr4:134830549:134830727	ENSMUSG00000028826	Maco1	character(0)
chr4:134837849:134837990:-@chr4:134836767:134837034:-@chr4:134836323:134836449	ENSMUSG00000028826	Maco1	character(0)
chr13:59915712:59915788:-@chr13:59906894:59906997:-@chr13:59902449:59902618	ENSMUSG00000114490	Gm19866	character(0)
chrX:168447948:168448141:-@chrX:167897542:167897638:-@chrX:167729019:167729135	ENSMUSG00000049176	Frmpd4	character(0)
chr2:90141308:90141423:-@chr2:90141019:90141052:-@chr2:90138180:90139178	ENSMUSG00000075066	Olfr32	character(0)
chr2:90141629:90141693:-@chr2:90141308:90141423:-@chr2:90136273:90139178	ENSMUSG00000075066	Olfr32	character(0)
chr2:90142267:90142293:-@chr2:90141629:90141693:-@chr2:90136273:90139178	ENSMUSG00000075066	Olfr32	character(0)
chr1:4351910:4352081:-@chr1:4311270:4311433:-@chr1:4292926:4293012	ENSMUSG00000025900	Rp1	character(0)
chr17:29169405:29169458:-@chr17:29166718:29166779:-@chr17:29164674:29164720	ENSMUSG00000024008	Cpne5	character(0)
chr17:29204689:29204748:-@chr17:29202855:29202905:-@chr17:29202505:29202568	ENSMUSG00000024008	Cpne5	character(0)
chr2:91045726:91045818:-@chr2:91045249:91045366:-@chr2:91044395:91044469	ENSMUSG00000086495	Gm13778	character(0)
chr5:33266883:33267037:-@chr5:33261009:33261153:-@chr5:33259138:33259344	ENSMUSG00000037373	Ctbp1	character(0)
chr5:33274779:33274994:-@chr5:33266883:33267037:-@chr5:33260643:33261153	ENSMUSG00000037373	Ctbp1	character(0)
chr5:33274779:33274981:-@chr5:33269442:33269634:-@chr5:33266883:33267037	ENSMUSG00000037373	Ctbp1	character(0)
